age,amt,city_NewYork,days_since_last_transaction,is_fraud,merchant_transactions_count,month_cos,month_sin,weekday_cos,weekday_sin
59,253.52,0,5.234,0,0,-0.866,0.5,-0.223,-0.975
59,463.63,0,22.244,0,0,-0.866,-0.5,-0.901,-0.434
59,400.38,0,11.21,0,0,-1.0,0.0,-0.901,-0.434
59,112.91,0,0.0,0,0,0.5,0.866,1.0,0.0
59,192.15,0,7.989,0,0,-0.866,-0.5,-0.223,-0.975
59,134.8,0,7.727,0,0,-0.5,0.866,1.0,0.0
59,45.11,0,112.897,0,0,0.866,-0.5,0.623,-0.782
46,174.89,0,2.481,0,0,-1.0,0.0,-0.223,-0.975
46,284.67,0,15.485,0,0,-0.0,-1.0,-0.223,0.975
46,481.07,0,17.817,1,0,0.5,-0.866,-0.901,0.434
46,446.26,0,173.863,0,0,-0.866,0.5,-0.901,0.434
46,117.2,0,0.0,0,0,1.0,0.0,-0.901,-0.434
46,49.74,0,78.824,0,0,-0.5,-0.866,1.0,0.0
46,206.18,0,11.866,0,0,-0.0,-1.0,0.623,-0.782
20,92.28,0,23.763,0,0,0.866,-0.5,-0.223,0.975
20,381.33,0,68.763,0,0,0.5,0.866,-0.223,-0.975
20,461.36,0,0.0,0,0,1.0,0.0,1.0,0.0
20,495.33,0,51.773,0,0,-0.0,-1.0,-0.901,0.434
20,331.32,0,115.79,0,0,-0.866,-0.5,0.623,0.782
20,15.59,0,45.143,0,0,0.5,-0.866,1.0,0.0
20,248.98,0,7.048,0,0,0.866,-0.5,1.0,0.0
20,77.69,0,40.442,0,0,0.0,1.0,-0.901,-0.434
27,135.72,1,14.088,0,0,-0.5,-0.866,0.623,0.782
27,435.51,1,25.159,0,0,-0.866,0.5,0.623,-0.782
27,245.67,1,28.384,0,0,0.5,0.866,-0.223,0.975
27,452.07,1,31.383,0,0,0.866,-0.5,-0.223,0.975
27,499.31,1,0.418,0,0,0.5,0.866,-0.223,0.975
27,211.67,1,10.107,0,0,0.866,0.5,-0.223,-0.975
27,17.38,1,46.323,0,0,-0.5,-0.866,0.623,0.782
27,329.06,1,25.909,0,0,-1.0,0.0,-0.901,-0.434
27,314.93,1,62.544,0,0,-0.5,0.866,-0.223,0.975
27,182.18,1,0.0,0,0,1.0,0.0,1.0,0.0
27,68.99,1,8.587,0,0,1.0,0.0,-0.223,0.975
27,448.8,1,60.075,0,0,0.5,-0.866,-0.223,-0.975
27,165.78,1,24.532,0,0,0.866,0.5,0.623,0.782
58,431.47,0,14.352,0,0,-0.866,0.5,-0.901,-0.434
58,117.62,0,25.349,0,0,0.866,0.5,-0.901,0.434
58,63.78,0,12.784,0,0,1.0,0.0,0.623,-0.782
58,158.29,0,34.72,0,0,-0.0,-1.0,-0.223,0.975
58,490.61,0,40.321,0,0,-0.5,-0.866,-0.223,0.975
58,111.02,0,11.208,0,1,-0.0,-1.0,0.623,-0.782
58,335.82,0,49.434,0,0,0.5,0.866,-0.901,-0.434
58,268.12,0,56.361,0,0,-0.5,0.866,-0.901,-0.434
58,216.19,0,55.436,0,0,-0.866,-0.5,-0.901,-0.434
58,482.76,0,0.0,0,0,1.0,0.0,1.0,0.0
58,388.52,0,0.002,0,0,1.0,0.0,1.0,0.0
61,236.92,0,79.084,0,0,0.5,-0.866,-0.223,0.975
61,191.6,0,0.756,0,0,0.866,-0.5,-0.901,-0.434
61,223.21,0,28.61,0,0,-0.5,0.866,-0.901,0.434
61,174.64,0,29.727,0,0,0.866,-0.5,-0.901,-0.434
61,422.55,0,28.927,0,0,0.0,1.0,-0.901,0.434
61,375.84,0,101.49,0,0,-0.866,-0.5,1.0,0.0
61,123.66,0,0.0,0,0,0.5,0.866,-0.223,0.975
20,379.13,0,12.187,0,0,1.0,0.0,0.623,-0.782
20,192.32,0,36.54,0,0,-0.5,0.866,-0.901,0.434
20,359.08,0,29.648,0,0,-0.0,-1.0,0.623,-0.782
20,44.73,0,54.952,0,0,-1.0,0.0,-0.223,-0.975
20,278.73,0,0.0,0,0,1.0,0.0,0.623,0.782
20,376.48,0,21.212,0,0,-0.866,-0.5,-0.223,-0.975
20,27.36,0,23.289,0,0,-0.5,-0.866,1.0,0.0
20,50.65,0,15.4,0,0,0.866,-0.5,-0.901,-0.434
20,232.83,0,2.184,0,0,-0.5,-0.866,-0.223,-0.975
20,12.26,0,49.28,0,0,0.5,0.866,1.0,0.0
20,65.8,0,31.282,0,0,-0.866,0.5,0.623,-0.782
20,60.98,0,15.493,0,0,0.5,0.866,0.623,0.782
20,253.56,0,16.201,0,0,-0.5,-0.866,-0.901,0.434
20,53.58,0,2.626,0,0,0.866,-0.5,1.0,0.0
20,423.31,0,38.117,0,0,0.866,-0.5,-0.901,0.434
61,439.18,0,11.99,0,0,-1.0,0.0,0.623,0.782
61,286.59,0,4.181,0,0,-1.0,0.0,-0.223,-0.975
61,262.84,0,18.638,0,0,-1.0,0.0,-0.901,0.434
61,492.06,0,60.073,0,0,0.866,-0.5,-0.901,-0.434
61,296.65,0,13.291,0,0,-0.5,-0.866,0.623,0.782
61,169.8,0,0.0,0,0,1.0,0.0,-0.223,0.975
61,186.96,0,38.591,0,0,-0.5,-0.866,0.623,0.782
61,194.02,0,0.004,0,0,-0.5,-0.866,0.623,0.782
61,415.29,0,163.628,0,0,-0.866,0.5,-0.223,-0.975
61,208.73,0,20.582,0,0,-0.0,-1.0,1.0,0.0
48,362.49,0,0.326,0,0,0.866,-0.5,0.623,-0.782
48,123.43,0,27.842,0,0,0.866,-0.5,-0.223,-0.975
48,497.15,0,15.206,0,0,-0.0,-1.0,-0.223,0.975
48,400.27,0,12.809,0,0,0.866,0.5,0.623,0.782
48,477.87,0,6.003,0,0,0.866,0.5,-0.223,0.975
48,285.03,0,28.231,0,0,0.5,-0.866,-0.223,0.975
48,458.46,0,2.767,0,0,0.5,-0.866,-0.223,-0.975
48,122.11,0,0.0,0,0,1.0,0.0,-0.901,0.434
48,225.07,0,87.158,0,0,-0.0,-1.0,0.623,0.782
48,64.73,0,0.157,0,0,0.866,-0.5,-0.223,-0.975
48,24.74,0,150.758,0,0,-1.0,0.0,-0.223,-0.975
38,130.65,0,0.0,0,0,0.5,0.866,-0.223,-0.975
38,66.22,0,58.231,0,0,-0.5,0.866,1.0,0.0
38,291.29,0,160.679,0,1,-0.0,-1.0,0.623,-0.782
38,302.29,0,8.959,0,0,-0.0,-1.0,0.623,0.782
38,472.42,0,13.399,0,0,-0.5,0.866,1.0,0.0
28,52.16,0,2.355,0,0,0.866,0.5,-0.223,0.975
28,179.54,0,141.562,1,0,-0.866,-0.5,-0.223,0.975
28,57.77,0,0.0,0,0,1.0,0.0,0.623,-0.782
28,88.15,0,54.109,0,0,0.5,-0.866,0.623,-0.782
28,80.8,0,40.48,0,0,0.5,0.866,1.0,0.0
28,408.16,0,2.95,0,0,1.0,0.0,-0.223,0.975
28,27.09,0,32.694,0,0,0.866,0.5,0.623,-0.782
28,152.39,0,41.548,0,1,-0.5,-0.866,0.623,0.782
61,121.56,1,51.805,0,0,-0.866,-0.5,-0.901,0.434
61,179.95,1,43.543,0,0,-0.866,0.5,1.0,0.0
61,426.79,1,27.294,0,0,-0.0,-1.0,-0.223,-0.975
61,221.49,1,53.78,0,0,0.5,0.866,1.0,0.0
61,347.78,1,7.276,0,1,0.0,1.0,-0.223,-0.975
61,38.56,1,34.009,0,0,0.5,-0.866,-0.901,-0.434
61,368.02,1,23.763,0,0,0.0,1.0,0.623,-0.782
61,116.1,1,3.474,0,0,0.866,-0.5,0.623,-0.782
61,265.44,1,18.638,0,0,-0.866,-0.5,1.0,0.0
61,179.55,1,0.0,0,0,1.0,0.0,-0.223,0.975
61,387.46,1,11.211,0,1,-0.5,-0.866,-0.223,-0.975
61,103.74,1,3.558,0,0,0.5,0.866,-0.901,0.434
61,468.91,1,4.315,0,0,0.0,1.0,-0.223,-0.975
61,67.57,1,7.903,0,0,-0.866,-0.5,0.623,0.782
61,300.08,1,15.865,0,0,0.0,1.0,0.623,0.782
61,478.6,1,20.29,0,0,0.5,-0.866,-0.901,0.434
22,269.66,0,1.323,0,0,-0.5,-0.866,0.623,-0.782
22,85.91,0,14.073,0,0,-1.0,0.0,0.623,-0.782
22,75.18,0,157.462,0,0,-1.0,0.0,0.623,-0.782
22,384.16,0,34.232,0,0,-0.5,-0.866,-0.223,-0.975
22,415.96,0,6.921,0,0,-1.0,0.0,0.623,-0.782
22,499.68,0,0.0,0,0,1.0,0.0,-0.901,-0.434
22,251.84,0,97.282,0,0,0.866,-0.5,0.623,-0.782
22,60.68,0,12.651,0,0,0.866,0.5,-0.223,0.975
26,42.67,0,22.275,0,0,0.0,1.0,-0.223,0.975
26,230.17,0,51.749,0,0,-0.866,0.5,-0.901,-0.434
26,427.34,0,6.768,0,0,0.0,1.0,0.623,0.782
26,236.64,0,19.674,0,0,1.0,0.0,1.0,0.0
26,78.69,0,109.762,0,0,-0.0,-1.0,-0.223,0.975
26,409.55,0,35.031,0,0,0.866,-0.5,0.623,-0.782
26,220.72,0,8.208,0,1,0.866,-0.5,0.623,0.782
26,310.1,0,22.379,0,0,0.5,0.866,1.0,0.0
26,152.85,0,25.209,0,0,-0.0,-1.0,0.623,-0.782
26,165.05,0,0.123,0,0,0.866,-0.5,0.623,-0.782
26,482.95,0,0.0,0,0,1.0,0.0,-0.223,0.975
26,421.82,0,33.758,0,1,0.5,0.866,0.623,-0.782
34,377.46,0,2.551,0,0,0.866,-0.5,-0.223,0.975
35,22.06,0,0.815,0,1,1.0,0.0,-0.223,-0.975
35,85.1,0,1.139,0,2,1.0,0.0,0.623,-0.782
35,49.06,0,3.861,0,0,0.866,0.5,0.623,-0.782
35,53.53,0,4.497,0,1,-0.5,0.866,-0.223,0.975
35,64.85,0,0.926,0,0,0.866,0.5,-0.901,0.434
35,3.87,0,0.937,0,1,-0.866,-0.5,0.623,-0.782
35,386.67,0,1.771,0,2,-0.5,-0.866,0.623,-0.782
35,432.75,0,0.273,0,0,0.5,0.866,-0.223,0.975
35,81.62,0,0.48,0,1,-0.866,0.5,0.623,0.782
35,135.25,0,0.337,0,2,-0.866,-0.5,-0.223,-0.975
35,81.9,0,1.891,0,0,0.0,1.0,-0.223,-0.975
35,87.84,0,0.202,0,0,0.5,0.866,1.0,0.0
35,379.17,0,1.569,0,0,-0.866,-0.5,-0.901,-0.434
35,2.09,0,3.168,0,0,-0.866,0.5,-0.901,-0.434
34,370.16,0,7.105,0,0,0.866,-0.5,-0.223,0.975
35,181.3,0,0.247,0,1,-0.5,-0.866,1.0,0.0
35,223.79,0,2.632,0,0,0.866,0.5,-0.223,0.975
35,38.6,0,0.699,0,1,-1.0,0.0,-0.901,-0.434
35,260.0,0,3.258,0,0,0.0,1.0,-0.901,0.434
35,314.4,0,1.782,0,0,-0.5,0.866,-0.223,-0.975
35,296.23,0,1.589,1,1,-1.0,0.0,-0.223,0.975
35,298.95,0,0.017,0,2,-0.866,-0.5,1.0,0.0
35,259.75,0,3.646,0,0,-0.0,-1.0,1.0,0.0
34,181.5,0,3.85,0,0,0.5,-0.866,0.623,-0.782
35,326.46,0,0.2,0,1,-0.0,-1.0,0.623,-0.782
34,34.74,0,1.106,0,0,0.866,-0.5,-0.901,-0.434
35,256.9,0,2.479,0,1,1.0,0.0,0.623,0.782
35,389.87,0,4.207,0,2,-1.0,0.0,0.623,-0.782
35,439.37,0,0.983,0,0,-1.0,0.0,-0.901,0.434
35,309.38,0,0.312,0,0,0.0,1.0,-0.223,0.975
34,372.1,0,0.167,0,0,-0.0,-1.0,0.623,-0.782
34,331.13,0,3.621,0,1,0.5,-0.866,-0.901,0.434
34,127.49,0,1.26,0,2,0.866,-0.5,-0.901,-0.434
35,27.93,0,1.171,0,3,0.0,1.0,-0.901,-0.434
35,381.81,0,1.994,0,4,-0.866,0.5,-0.223,-0.975
35,216.82,0,0.824,0,5,-0.5,-0.866,1.0,0.0
35,166.42,0,3.44,0,6,-0.0,-1.0,-0.901,-0.434
34,8.67,0,4.156,0,0,0.866,-0.5,-0.223,-0.975
35,298.15,0,1.664,0,1,-1.0,0.0,-0.901,0.434
34,225.81,0,0.248,0,0,-0.0,-1.0,1.0,0.0
34,280.28,0,0.099,0,1,0.866,-0.5,-0.223,-0.975
35,315.16,0,4.193,0,2,-0.5,0.866,-0.901,-0.434
35,497.66,0,0.095,0,3,-0.5,-0.866,-0.223,0.975
35,413.32,0,1.266,0,0,1.0,0.0,0.623,0.782
35,433.34,0,2.223,0,1,0.5,0.866,0.623,0.782
35,147.19,0,2.033,0,2,0.5,0.866,-0.901,-0.434
35,188.56,0,0.912,0,0,0.5,0.866,1.0,0.0
34,424.92,0,0.344,0,0,0.5,-0.866,-0.901,0.434
35,54.03,0,1.248,0,1,1.0,0.0,1.0,0.0
35,231.05,0,2.763,0,2,-1.0,0.0,-0.901,0.434
35,472.92,0,0.374,0,3,-0.0,-1.0,-0.223,-0.975
35,253.63,0,2.083,0,0,1.0,0.0,-0.223,-0.975
35,305.31,0,0.894,0,1,-0.866,0.5,0.623,0.782
35,428.26,0,5.998,0,2,-0.866,0.5,0.623,0.782
35,283.17,0,1.098,0,3,-0.5,-0.866,0.623,-0.782
35,188.03,0,0.969,0,0,-1.0,0.0,0.623,0.782
35,186.9,0,5.142,0,1,-0.5,-0.866,-0.223,0.975
35,400.89,0,0.322,0,0,1.0,0.0,1.0,0.0
35,330.42,0,0.425,0,1,0.5,0.866,1.0,0.0
35,377.7,0,4.697,0,2,-0.5,0.866,-0.901,0.434
35,367.67,0,0.741,0,0,-0.5,0.866,-0.223,-0.975
35,137.36,0,0.985,0,1,-1.0,0.0,1.0,0.0
35,52.35,0,4.36,0,2,-0.5,-0.866,-0.901,0.434
35,234.39,0,0.024,0,0,0.5,0.866,0.623,0.782
35,82.46,0,0.353,0,1,0.0,1.0,1.0,0.0
35,384.4,0,2.294,0,2,-0.866,0.5,0.623,0.782
35,139.36,0,0.512,0,0,-0.5,0.866,0.623,-0.782
34,309.37,0,2.482,0,0,0.5,-0.866,1.0,0.0
35,3.58,0,5.898,0,1,-0.866,0.5,-0.223,0.975
35,355.78,0,1.273,0,0,0.866,0.5,0.623,0.782
35,12.36,0,2.425,0,0,0.5,0.866,0.623,-0.782
35,251.51,0,1.863,0,1,0.0,1.0,-0.223,0.975
35,149.87,0,0.469,0,2,-1.0,0.0,1.0,0.0
34,229.52,0,3.744,0,0,0.866,-0.5,-0.223,0.975
34,130.93,0,3.98,0,0,0.5,-0.866,-0.223,0.975
35,68.57,0,2.051,0,0,-0.5,-0.866,-0.901,-0.434
34,363.89,0,2.809,0,0,0.5,-0.866,-0.223,-0.975
35,247.57,0,3.488,0,1,1.0,0.0,-0.901,0.434
35,114.41,0,2.392,0,2,0.5,0.866,-0.223,0.975
35,448.19,0,0.443,0,3,-0.5,-0.866,0.623,-0.782
35,196.34,0,2.942,0,0,0.866,0.5,-0.901,-0.434
34,442.23,0,0.739,0,0,0.866,-0.5,-0.223,-0.975
35,103.31,0,1.378,0,1,0.0,1.0,-0.901,0.434
35,57.71,0,1.078,0,2,-1.0,0.0,1.0,0.0
35,50.6,0,9.013,0,3,-0.0,-1.0,0.623,-0.782
35,98.11,0,0.244,0,0,1.0,0.0,-0.223,0.975
35,281.54,0,1.629,0,1,0.5,0.866,-0.223,0.975
35,437.46,0,4.996,0,2,0.5,0.866,0.623,-0.782
35,496.96,0,0.64,0,3,-0.5,-0.866,-0.223,-0.975
35,136.97,0,1.13,0,4,-0.0,-1.0,-0.223,-0.975
35,6.24,0,0.667,0,0,0.866,0.5,-0.901,0.434
35,308.5,0,6.821,0,1,-0.866,-0.5,0.623,0.782
35,378.59,0,2.354,0,2,-0.5,-0.866,-0.223,-0.975
35,396.44,0,1.367,0,0,0.866,0.5,0.623,0.782
35,282.23,0,0.233,0,1,0.0,1.0,-0.901,-0.434
35,412.88,0,0.648,0,2,-0.866,-0.5,-0.901,0.434
34,334.92,0,0.726,0,0,0.866,-0.5,0.623,-0.782
35,387.6,0,1.595,0,1,-1.0,0.0,1.0,0.0
35,140.88,0,0.797,0,0,-0.866,-0.5,0.623,0.782
35,54.46,0,0.293,0,0,-0.5,-0.866,-0.223,-0.975
35,43.07,0,3.118,0,0,0.0,1.0,0.623,-0.782
35,457.29,0,0.268,0,1,-0.866,-0.5,0.623,0.782
35,42.28,0,0.577,0,0,0.0,1.0,0.623,-0.782
35,49.15,0,0.507,0,1,-1.0,0.0,0.623,0.782
34,131.8,0,0.311,0,0,0.866,-0.5,0.623,-0.782
35,465.67,0,0.527,0,1,-1.0,0.0,-0.901,-0.434
35,63.6,0,0.606,0,2,-0.5,-0.866,-0.223,0.975
35,79.68,0,0.2,0,3,-0.0,-1.0,-0.223,-0.975
35,424.59,0,1.53,0,0,-0.5,-0.866,0.623,0.782
34,245.39,0,0.935,0,0,0.866,-0.5,-0.223,-0.975
35,446.16,0,0.705,0,1,0.5,0.866,-0.223,0.975
35,80.73,0,0.669,0,2,0.5,0.866,-0.223,-0.975
35,56.81,0,1.048,0,3,-0.5,0.866,-0.901,0.434
35,333.95,0,1.017,0,4,-0.866,-0.5,-0.223,0.975
35,192.28,0,0.866,1,0,-1.0,0.0,0.623,0.782
35,144.24,0,0.156,0,1,-0.866,-0.5,-0.223,-0.975
35,353.11,0,0.663,0,2,-0.866,-0.5,0.623,0.782
34,10.74,0,0.902,0,0,0.866,-0.5,0.623,0.782
35,61.47,0,5.853,0,1,-0.5,0.866,-0.901,-0.434
35,444.77,0,0.614,0,2,-0.5,0.866,-0.901,-0.434
35,304.57,0,5.279,0,0,1.0,0.0,-0.223,0.975
35,227.53,0,0.572,0,0,-0.5,0.866,0.623,-0.782
35,164.14,0,0.148,0,1,-0.5,0.866,-0.223,0.975
35,398.5,0,0.139,0,0,-0.5,-0.866,-0.901,-0.434
35,350.83,0,0.045,0,1,-0.0,-1.0,0.623,-0.782
34,449.34,0,0.447,0,0,0.866,-0.5,-0.901,-0.434
35,279.88,0,1.575,0,1,0.5,0.866,0.623,-0.782
35,99.38,0,5.731,0,0,0.0,1.0,0.623,0.782
35,182.89,0,0.535,0,1,0.0,1.0,-0.901,0.434
35,77.32,0,2.378,0,2,-1.0,0.0,-0.223,-0.975
35,309.78,0,1.554,0,3,-0.866,-0.5,-0.223,-0.975
34,86.65,0,0.914,0,0,0.5,-0.866,-0.901,-0.434
35,236.68,0,2.529,0,1,1.0,0.0,0.623,0.782
35,325.44,0,2.245,0,0,0.866,0.5,1.0,0.0
35,262.02,0,0.496,0,1,0.0,1.0,-0.223,-0.975
35,257.54,0,0.359,0,0,0.5,0.866,-0.901,-0.434
34,113.52,0,4.795,0,0,0.5,-0.866,-0.223,0.975
34,112.44,0,2.079,0,1,0.866,-0.5,-0.223,-0.975
35,381.04,0,3.892,0,2,0.0,1.0,1.0,0.0
35,248.49,0,0.43,0,3,-0.866,0.5,-0.901,0.434
35,111.0,0,2.854,0,0,1.0,0.0,-0.223,-0.975
35,289.43,0,0.931,0,0,-0.5,-0.866,-0.901,0.434
34,338.7,0,1.459,0,0,0.866,-0.5,1.0,0.0
35,327.83,0,0.923,0,1,-0.866,0.5,-0.223,-0.975
35,216.38,0,0.757,0,2,-0.0,-1.0,-0.901,0.434
35,17.53,0,0.679,0,0,-0.5,0.866,-0.223,0.975
35,310.09,0,1.729,1,0,-0.5,0.866,0.623,0.782
35,255.95,0,0.067,0,0,-0.5,0.866,-0.223,0.975
35,199.11,0,4.886,0,1,-0.866,0.5,1.0,0.0
35,469.27,0,2.723,0,2,-0.866,-0.5,-0.901,0.434
35,476.17,0,3.435,0,0,-0.0,-1.0,-0.223,0.975
35,241.93,0,1.085,0,0,0.0,1.0,1.0,0.0
35,376.04,0,2.273,0,1,-0.5,0.866,0.623,-0.782
35,120.75,0,1.39,0,2,-0.5,-0.866,-0.223,0.975
35,43.83,0,0.364,0,0,-0.5,-0.866,1.0,0.0
35,298.16,0,1.714,0,0,0.0,1.0,-0.901,0.434
35,298.44,0,2.516,0,1,-0.5,-0.866,0.623,0.782
35,89.62,0,0.64,0,0,-0.866,0.5,-0.901,0.434
35,181.6,0,3.372,0,0,0.866,0.5,1.0,0.0
35,288.41,0,1.169,0,1,-0.5,-0.866,0.623,-0.782
34,497.81,0,5.035,0,0,0.5,-0.866,-0.223,-0.975
34,487.24,0,0.641,0,1,0.866,-0.5,-0.223,-0.975
35,466.32,0,6.036,0,2,-0.866,-0.5,1.0,0.0
35,493.55,0,4.888,0,3,-0.866,-0.5,0.623,0.782
34,237.87,0,2.006,0,0,0.866,-0.5,1.0,0.0
35,233.78,0,1.459,0,1,0.5,0.866,-0.223,-0.975
35,231.93,0,0.608,0,2,-0.5,-0.866,0.623,-0.782
35,130.18,0,0.698,0,0,1.0,0.0,-0.223,-0.975
35,133.05,0,3.604,0,1,0.0,1.0,0.623,0.782
35,472.58,0,0.199,0,0,-0.5,0.866,-0.223,0.975
35,81.72,0,2.373,0,0,1.0,0.0,-0.901,-0.434
35,229.15,0,0.036,0,1,1.0,0.0,-0.223,0.975
34,21.31,0,0.0,0,0,-0.0,-1.0,0.623,-0.782
35,360.39,0,3.876,0,1,-1.0,0.0,0.623,0.782
34,487.13,0,0.33,0,0,0.866,-0.5,1.0,0.0
35,235.27,0,4.09,0,1,0.5,0.866,-0.901,-0.434
34,190.22,0,0.182,0,0,0.5,-0.866,0.623,-0.782
35,287.62,0,2.843,0,1,0.866,0.5,1.0,0.0
35,205.42,0,1.239,0,2,-1.0,0.0,-0.901,-0.434
35,94.17,0,1.452,0,3,-1.0,0.0,-0.223,-0.975
35,259.61,0,3.477,0,0,0.866,0.5,-0.901,-0.434
35,358.79,0,2.317,0,1,-1.0,0.0,1.0,0.0
35,15.68,0,1.165,0,0,1.0,0.0,-0.223,0.975
35,335.48,0,1.246,0,1,0.5,0.866,-0.901,0.434
35,112.31,0,1.901,0,2,-0.866,-0.5,0.623,0.782
35,166.7,0,0.888,0,0,-1.0,0.0,-0.223,0.975
35,353.8,0,0.713,0,0,-0.866,-0.5,-0.223,0.975
35,352.36,0,1.106,0,0,0.0,1.0,-0.223,0.975
35,169.59,0,1.414,0,1,-0.866,0.5,-0.223,0.975
35,230.08,0,0.136,0,0,-0.5,0.866,0.623,-0.782
35,181.62,0,2.94,0,1,-0.5,-0.866,-0.223,-0.975
35,499.51,0,5.335,0,0,-0.0,-1.0,-0.901,-0.434
34,255.97,0,3.267,0,0,0.5,-0.866,-0.901,0.434
35,239.89,0,3.351,0,0,1.0,0.0,-0.901,-0.434
35,198.22,0,3.24,0,1,0.5,0.866,0.623,0.782
35,261.18,0,0.426,0,2,-0.5,0.866,-0.223,0.975
35,447.29,0,1.818,0,3,-0.866,0.5,-0.901,0.434
35,477.38,0,0.079,0,0,0.866,0.5,-0.901,-0.434
38,137.54,0,10.22,0,0,0.5,0.866,-0.901,-0.434
38,274.46,0,18.704,0,1,-1.0,0.0,0.623,-0.782
38,248.03,0,1.496,0,0,-0.0,-1.0,1.0,0.0
38,470.73,0,69.456,0,0,-0.0,-1.0,0.623,-0.782
38,465.15,0,22.093,0,0,-1.0,0.0,1.0,0.0
38,153.35,0,5.826,0,0,-0.866,-0.5,0.623,-0.782
38,288.1,0,0.0,0,0,0.866,0.5,-0.901,0.434
38,117.46,0,31.312,0,0,-0.5,0.866,-0.223,0.975
38,346.91,0,15.695,0,0,0.0,1.0,0.623,-0.782
38,314.04,0,24.034,0,0,0.5,0.866,0.623,0.782
38,238.94,0,13.468,0,0,0.866,0.5,-0.223,0.975
38,178.03,0,34.648,0,1,-0.866,0.5,-0.223,0.975
38,91.72,0,9.555,0,0,0.866,0.5,-0.223,-0.975
58,82.16,0,33.27,0,0,-1.0,0.0,1.0,0.0
58,3.47,0,62.929,0,0,-0.5,-0.866,1.0,0.0
58,378.42,0,26.068,0,0,-0.5,0.866,-0.223,0.975
58,474.69,0,14.221,0,0,-0.5,0.866,-0.223,0.975
58,215.29,0,70.838,0,0,0.0,1.0,-0.901,0.434
58,336.76,0,63.917,0,0,0.866,-0.5,-0.223,-0.975
58,381.14,0,0.0,0,0,0.866,0.5,-0.901,0.434
58,102.65,0,12.747,1,1,-0.5,-0.866,-0.901,-0.434
58,313.75,0,11.869,0,0,-0.5,-0.866,-0.223,-0.975
58,147.74,0,23.696,0,0,0.866,-0.5,1.0,0.0
27,285.55,0,0.293,0,0,-0.5,0.866,-0.901,-0.434
26,296.14,0,1.918,0,0,0.866,-0.5,-0.901,-0.434
26,498.27,0,0.198,0,0,0.5,-0.866,1.0,0.0
27,205.55,0,0.023,0,1,1.0,0.0,-0.223,0.975
27,157.49,0,1.308,0,2,0.0,1.0,1.0,0.0
27,472.98,0,5.923,0,3,-0.866,0.5,0.623,-0.782
27,342.23,0,3.783,0,4,-0.0,-1.0,-0.901,-0.434
27,293.53,0,1.155,0,0,-1.0,0.0,1.0,0.0
27,104.19,0,5.736,0,0,-0.5,-0.866,-0.223,0.975
27,100.12,0,3.4,0,0,1.0,0.0,0.623,0.782
27,60.02,0,1.084,0,1,-0.866,-0.5,0.623,-0.782
27,97.71,0,0.331,0,0,0.0,1.0,0.623,-0.782
27,488.21,0,2.121,0,1,-0.5,0.866,-0.223,-0.975
27,263.88,0,0.909,0,2,-1.0,0.0,0.623,0.782
27,2.5,0,0.904,0,0,0.866,0.5,1.0,0.0
27,292.64,0,0.772,0,1,-0.5,-0.866,0.623,-0.782
27,88.68,0,5.565,0,2,-0.0,-1.0,1.0,0.0
27,450.24,0,2.517,0,0,1.0,0.0,-0.223,-0.975
27,78.67,0,2.995,0,1,0.866,0.5,0.623,-0.782
27,208.26,0,0.91,0,2,0.5,0.866,-0.901,0.434
27,15.33,0,1.547,0,3,-1.0,0.0,-0.901,-0.434
27,474.64,0,0.256,0,0,0.5,0.866,-0.901,0.434
27,489.5,0,11.754,0,1,-0.0,-1.0,0.623,0.782
26,116.05,0,4.157,0,0,0.5,-0.866,-0.901,-0.434
26,91.95,0,0.318,0,1,0.5,-0.866,0.623,0.782
27,497.17,0,0.819,0,2,-1.0,0.0,-0.901,-0.434
27,358.0,0,2.367,0,3,-0.866,-0.5,-0.223,-0.975
27,389.6,0,0.923,0,4,-0.866,-0.5,0.623,-0.782
27,194.74,0,0.831,0,0,-0.866,0.5,1.0,0.0
27,318.3,0,0.19,0,0,1.0,0.0,-0.223,0.975
27,378.01,0,0.513,0,1,0.5,0.866,-0.901,0.434
27,247.95,0,0.959,0,2,-0.866,0.5,-0.901,0.434
27,178.15,0,2.123,0,0,1.0,0.0,-0.901,-0.434
27,333.63,0,4.72,0,1,0.866,0.5,1.0,0.0
27,339.9,0,0.178,0,2,0.0,1.0,-0.223,-0.975
27,122.94,0,3.145,0,3,0.0,1.0,0.623,0.782
27,300.2,0,0.9,0,4,-0.866,-0.5,1.0,0.0
27,312.65,0,1.159,0,0,0.0,1.0,-0.223,-0.975
27,238.28,0,0.779,0,1,-0.5,0.866,1.0,0.0
27,468.13,0,0.539,0,2,-0.5,0.866,1.0,0.0
27,245.01,0,0.602,0,3,-1.0,0.0,0.623,0.782
27,407.34,0,1.882,0,4,-0.5,-0.866,1.0,0.0
27,268.19,0,0.767,0,0,-0.5,0.866,-0.901,-0.434
26,370.96,0,2.86,0,0,0.866,-0.5,1.0,0.0
27,209.54,0,0.711,0,1,-0.0,-1.0,0.623,0.782
26,105.04,0,2.432,0,0,0.866,-0.5,-0.223,0.975
27,380.86,0,3.299,0,1,0.5,0.866,-0.901,0.434
27,102.81,0,1.153,0,2,0.0,1.0,-0.223,-0.975
27,140.53,0,0.431,0,0,-0.866,-0.5,0.623,0.782
26,245.95,0,0.186,0,0,0.866,-0.5,-0.901,-0.434
27,86.11,0,0.009,0,1,1.0,0.0,-0.901,0.434
